"soc","industry_code"
"51-7041","561300"
"51-7042","561300"
"51-7099","561300"
"51-8000","561300"
"51-8031","561300"
"51-8090","561300"
"51-8099","561300"
"51-9000","561300"
"51-9010","561300"
"51-9011","561300"
"51-9012","561300"
"51-9020","561300"
"51-9021","561300"
"51-9022","561300"
"51-9023","561300"
"51-9030","561300"
"51-9031","561300"
"51-9032","561300"
"51-9041","561300"
"51-9051","561300"
"51-9061","561300"
"51-9071","561300"
"51-9080","561300"
"51-9081","561300"
"51-9082","561300"
"51-9111","561300"
"51-9120","561300"
"51-9123","561300"
"51-9124","561300"
"51-9141","561300"
"51-9160","561300"
"51-9161","561300"
"51-9162","561300"
"51-9190","561300"
"51-9191","561300"
"51-9192","561300"
"51-9194","561300"
"51-9195","561300"
"51-9196","561300"
"51-9197","561300"
"51-9198","561300"
"51-9199","561300"
"53-0000","561300"
"53-1000","561300"
"53-1047","561300"
"53-3000","561300"
"53-3030","561300"
"53-3031","561300"
"53-3032","561300"
"53-3033","561300"
"53-3050","561300"
"53-3051","561300"
"53-3052","561300"
"53-3053","561300"
"53-6000","561300"
"53-6021","561300"
"53-6030","561300"
"53-6031","561300"
"53-6041","561300"
"53-6099","561300"
"53-7000","561300"
"53-7011","561300"
"53-7021","561300"
"53-7041","561300"
"53-7051","561300"
"53-7060","561300"
"53-7061","561300"
"53-7062","561300"
"53-7063","561300"
"53-7064","561300"
"53-7065","561300"
"53-7081","561300"
"53-7121","561300"
"53-7199","561300"
"00-0000","561320"
"11-0000","561320"
"11-1000","561320"
"11-1011","561320"
"11-1021","561320"
"11-2000","561320"
"11-2020","561320"
"11-2021","561320"
"11-2022","561320"
"11-2030","561320"
"11-2032","561320"
"11-3000","561320"
"11-3010","561320"
"11-3012","561320"
"11-3013","561320"
"11-3021","561320"
"11-3031","561320"
"11-3051","561320"
"11-3061","561320"
"11-3071","561320"
"11-3111","561320"
"11-3121","561320"
"11-3131","561320"
"11-9000","561320"
"11-9021","561320"
"11-9041","561320"
"11-9051","561320"
"11-9111","561320"
"11-9121","561320"
"11-9141","561320"
"11-9151","561320"
"11-9199","561320"
"13-0000","561320"
"13-1000","561320"
"13-1020","561320"
"13-1030","561320"
"13-1031","561320"
"13-1041","561320"
"13-1051","561320"
"13-1070","561320"
"13-1071","561320"
"13-1075","561320"
"13-1080","561320"
"13-1081","561320"
"13-1082","561320"
"13-1111","561320"
"13-1121","561320"
"13-1131","561320"
"13-1141","561320"
"13-1151","561320"
"13-1161","561320"
"13-1199","561320"
"13-2000","561320"
"13-2011","561320"
"13-2031","561320"
"13-2041","561320"
"13-2050","561320"
"13-2051","561320"
"13-2052","561320"
"13-2053","561320"
"13-2054","561320"
"13-2070","561320"
"13-2072","561320"
"13-2099","561320"
"15-0000","561320"
"15-1200","561320"
"15-1210","561320"
"15-1211","561320"
"15-1212","561320"
"15-1221","561320"
"15-1230","561320"
"15-1231","561320"
"15-1232","561320"
"15-1240","561320"
"15-1241","561320"
"15-1242","561320"
"15-1243","561320"
"15-1244","561320"
"15-1250","561320"
"15-1251","561320"
"15-1252","561320"
"15-1253","561320"
"15-1254","561320"
"15-1255","561320"
"15-2000","561320"
"15-2031","561320"
"15-2041","561320"
"15-2051","561320"
"15-2099","561320"
"17-0000","561320"
"17-1000","561320"
"17-1010","561320"
"17-1011","561320"
"17-1020","561320"
"17-1021","561320"
"17-1022","561320"
"17-2000","561320"
"17-2011","561320"
"17-2031","561320"
"17-2051","561320"
"17-2061","561320"
"17-2070","561320"
"17-2071","561320"
"17-2072","561320"
"17-2081","561320"
"17-2110","561320"
"17-2111","561320"
"17-2112","561320"
"17-2131","561320"
"17-2141","561320"
"17-2199","561320"
"17-3000","561320"
"17-3010","561320"
"17-3011","561320"
"17-3012","561320"
"17-3013","561320"
"17-3019","561320"
"17-3020","561320"
"17-3022","561320"
"17-3023","561320"
"17-3024","561320"
"17-3025","561320"
"17-3026","561320"
"17-3028","561320"
"17-3029","561320"
"17-3031","561320"
"19-0000","561320"
"19-1000","561320"
"19-1010","561320"
"19-1012","561320"
"19-1020","561320"
"19-1021","561320"
"19-1022","561320"
"19-1029","561320"
"19-1040","561320"
"19-1041","561320"
"19-1042","561320"
"19-2000","561320"
"19-2030","561320"
"19-2031","561320"
"19-2032","561320"
"19-2040","561320"
"19-2041","561320"
"19-2042","561320"
"19-2099","561320"
"19-3022","561320"
"19-3033","561320"
"19-3051","561320"
"19-3090","561320"
"19-3099","561320"
"19-4010","561320"
"19-4012","561320"
"19-4013","561320"
"19-4021","561320"
"19-4031","561320"
"19-4040","561320"
"19-4042","561320"
"19-4061","561320"
"19-5000","561320"
"19-5011","561320"
"19-5012","561320"
"21-0000","561320"
"21-1000","561320"
"21-1012","561320"
"21-1013","561320"
"21-1020","561320"
"21-1021","561320"
"21-1022","561320"
"21-1023","561320"
"21-1029","561320"
"21-1090","561320"
"21-1091","561320"
"21-1093","561320"
"21-1094","561320"
"21-1099","561320"
"21-2000","561320"
"21-2011","561320"
"23-2000","561320"
"23-2011","561320"
"23-2090","561320"
"23-2093","561320"
"23-2099","561320"
"25-0000","561320"
"25-1000","561320"
"25-2058","561320"
"25-2059","561320"
"25-3000","561320"
"25-3011","561320"
"25-3021","561320"
"25-3031","561320"
"25-3041","561320"
"25-4000","561320"
"25-4010","561320"
"25-4011","561320"
"25-4012","561320"
"25-4022","561320"
"25-9031","561320"
"25-9099","561320"
"27-0000","561320"
"27-1000","561320"
"27-1010","561320"
"27-1011","561320"
"27-1012","561320"
"27-1013","561320"
"27-1014","561320"
"27-1019","561320"
"27-1020","561320"
"27-1021","561320"
"27-1022","561320"
"27-1023","561320"
"27-1024","561320"
"27-1026","561320"
"27-1027","561320"
"27-1029","561320"
"27-2012","561320"
"27-2023","561320"
"27-3000","561320"
"27-3031","561320"
"27-3040","561320"
"27-3041","561320"
"27-3042","561320"
"27-3043","561320"
"27-3090","561320"
"27-3091","561320"
"27-3099","561320"
"27-4000","561320"
"27-4010","561320"
"27-4011","561320"
"27-4012","561320"
"27-4014","561320"
"27-4015","561320"
"27-4021","561320"
"27-4030","561320"
"27-4031","561320"
"27-4032","561320"
"27-4099","561320"
"29-0000","561320"
"29-1000","561320"
"29-1020","561320"
"29-1021","561320"
"29-1031","561320"
"29-1051","561320"
"29-1071","561320"
"29-1120","561320"
"29-1122","561320"
"29-1123","561320"
"29-1124","561320"
"29-1125","561320"
"29-1126","561320"
"29-1141","561320"
"29-1171","561320"
"29-1181","561320"
"29-1215","561320"
"29-1216","561320"
"29-1229","561320"
"29-1290","561320"
"29-1292","561320"
"29-2000","561320"
"29-2010","561320"
"29-2031","561320"
"29-2032","561320"
"29-2035","561320"
"29-2040","561320"
"29-2042","561320"
"29-2043","561320"
"29-2050","561320"
"29-2051","561320"
"29-2052","561320"
"29-2053","561320"
"29-2055","561320"
"29-2057","561320"
"29-2061","561320"
"29-2072","561320"
"29-2090","561320"
"29-2099","561320"
"29-9000","561320"
"29-9021","561320"
"29-9090","561320"
"29-9099","561320"
"31-0000","561320"
"31-1100","561320"
"31-1120","561320"
"31-1130","561320"
"31-1131","561320"
"31-1132","561320"
"31-2000","561320"
"31-2010","561320"
"31-2011","561320"
"31-2020","561320"
"31-2021","561320"
"31-9000","561320"
"31-9090","561320"
"31-9091","561320"
"31-9092","561320"
"31-9093","561320"
"31-9095","561320"
"31-9096","561320"
"31-9097","561320"
"31-9099","561320"
"33-0000","561320"
"33-3000","561320"
"33-9000","561320"
"33-9021","561320"
"33-9030","561320"
"33-9032","561320"
"33-9091","561320"
"33-9092","561320"
"35-0000","561320"
"35-1000","561320"
"35-1011","561320"
"35-1012","561320"
"35-2000","561320"
"35-2010","561320"
"35-2011","561320"
"35-2012","561320"
"35-2014","561320"
"35-2019","561320"
"35-2021","561320"
"35-3000","561320"
"35-3011","561320"
"35-3023","561320"
"35-3031","561320"
"35-3041","561320"
"35-9000","561320"
"35-9011","561320"
"35-9021","561320"
"35-9031","561320"
"37-0000","561320"
"37-1000","561320"
"37-1011","561320"
"37-1012","561320"
"37-2000","561320"
"37-2010","561320"
"37-2011","561320"
"37-2012","561320"
"37-2019","561320"
"37-2021","561320"
"37-3000","561320"
"37-3011","561320"
"37-3012","561320"
"37-3013","561320"
"37-3019","561320"
"39-0000","561320"
"39-1010","561320"
"39-1014","561320"
"39-2000","561320"
"39-2021","561320"
"39-3000","561320"
"39-3031","561320"
"39-3090","561320"
"39-3091","561320"
"39-3092","561320"
"39-3093","561320"
"39-5000","561320"
"39-5010","561320"
"39-5012","561320"
"39-5090","561320"
"39-5091","561320"
"39-6011","561320"
"39-7000","561320"
"39-7010","561320"
"39-9030","561320"
"39-9031","561320"
"39-9032","561320"
"39-9041","561320"
"39-9099","561320"
"41-0000","561320"
"41-1000","561320"
"41-1011","561320"
"41-1012","561320"
"41-2000","561320"
"41-2010","561320"
"41-2011","561320"
"41-2020","561320"
"41-2021","561320"
"41-2022","561320"
"41-2031","561320"
"41-3000","561320"
"41-3041","561320"
"41-3091","561320"
"41-4000","561320"
"41-4011","561320"
"41-4012","561320"
"41-9010","561320"
"41-9011","561320"
"41-9012","561320"
"41-9031","561320"
"41-9090","561320"
"41-9099","561320"
"43-0000","561320"
"43-1000","561320"
"43-1011","561320"
"43-2000","561320"
"43-2011","561320"
"43-3000","561320"
"43-3011","561320"
"43-3021","561320"
"43-3031","561320"
"43-3051","561320"
"43-3061","561320"
"43-3071","561320"
"43-3099","561320"
"43-4000","561320"
"43-4021","561320"
"43-4031","561320"
"43-4041","561320"
"43-4051","561320"
"43-4071","561320"
"43-4081","561320"
"43-4111","561320"
"43-4121","561320"
"43-4131","561320"
"43-4151","561320"
"43-4161","561320"
"43-4171","561320"
"43-4181","561320"
"43-4199","561320"
"43-5000","561320"
"43-5011","561320"
"43-5021","561320"
"43-5030","561320"
"43-5032","561320"
"43-5041","561320"
"43-5061","561320"
"43-5071","561320"
"43-5111","561320"
"43-6000","561320"
"43-6011","561320"
"43-6012","561320"
"43-6013","561320"
"43-6014","561320"
"43-9000","561320"
"43-9020","561320"
"43-9021","561320"
"43-9022","561320"
"43-9031","561320"
"43-9041","561320"
"43-9051","561320"
"43-9061","561320"
"43-9071","561320"
"43-9081","561320"
"43-9111","561320"
"43-9199","561320"
"45-0000","561320"
"45-1000","561320"
"45-1011","561320"
"45-2000","561320"
"45-2041","561320"
"45-2090","561320"
"45-2092","561320"
"45-4000","561320"
"47-0000","561320"
"47-1000","561320"
"47-1011","561320"
"47-2000","561320"
"47-2011","561320"
"47-2020","561320"
"47-2021","561320"
"47-2022","561320"
"47-2031","561320"
"47-2040","561320"
"47-2042","561320"
"47-2043","561320"
"47-2044","561320"
"47-2050","561320"
"47-2051","561320"
"47-2061","561320"
"47-2070","561320"
"47-2071","561320"
"47-2073","561320"
"47-2080","561320"
"47-2081","561320"
"47-2111","561320"
"47-2121","561320"
"47-2130","561320"
"47-2131","561320"
"47-2140","561320"
"47-2141","561320"
"47-2150","561320"
"47-2151","561320"
"47-2152","561320"
"47-2171","561320"
"47-2181","561320"
"47-2211","561320"
"47-2231","561320"
"47-3000","561320"
"47-3012","561320"
"47-3013","561320"
"47-3014","561320"
"47-3015","561320"
"47-3019","561320"
"47-4011","561320"
"47-4031","561320"
"47-4051","561320"
"47-4071","561320"
"47-4090","561320"
"47-5040","561320"
"47-5049","561320"
"49-0000","561320"
"49-1000","561320"
"49-1011","561320"
"49-2000","561320"
"49-2011","561320"
"49-2020","561320"
"49-2022","561320"
"49-2090","561320"
"49-2092","561320"
"49-2094","561320"
"49-2098","561320"
"49-3000","561320"
"49-3011","561320"
"49-3020","561320"
"49-3021","561320"
"49-3023","561320"
"49-3031","561320"
"49-3040","561320"
"49-3042","561320"
"49-3050","561320"
"49-3090","561320"
"49-3093","561320"
"49-9000","561320"
"49-9010","561320"
"49-9012","561320"
"49-9021","561320"
"49-9040","561320"
"49-9041","561320"
"49-9043","561320"
"49-9044","561320"
"49-9050","561320"
"49-9051","561320"
"49-9052","561320"
"49-9060","561320"
"49-9069","561320"
"49-9071","561320"
"49-9081","561320"
"49-9090","561320"
"49-9096","561320"
"49-9098","561320"
"49-9099","561320"
"51-0000","561320"
"51-1000","561320"
"51-1011","561320"
"51-2000","561320"
"51-2011","561320"
"51-2020","561320"
"51-2021","561320"
"51-2028","561320"
"51-2031","561320"
"51-2041","561320"
"51-2051","561320"
"51-2090","561320"
"51-3000","561320"
"51-3011","561320"
"51-3020","561320"
"51-3021","561320"
"51-3022","561320"
"51-3023","561320"
"51-3090","561320"
"51-3091","561320"
"51-3092","561320"
"51-3093","561320"
"51-3099","561320"
"51-4000","561320"
"51-4020","561320"
"51-4021","561320"
"51-4022","561320"
"51-4023","561320"
"51-4030","561320"
"51-4031","561320"
"51-4033","561320"
"51-4034","561320"
"51-4035","561320"
"51-4041","561320"
"51-4050","561320"
"51-4052","561320"
"51-4071","561320"
"51-4081","561320"
"51-4111","561320"
"51-4120","561320"
"51-4121","561320"
"51-4122","561320"
"51-4190","561320"
"51-4191","561320"
"51-4192","561320"
"51-4193","561320"
"51-4194","561320"
"51-4199","561320"
"51-5100","561320"
"51-5111","561320"
"51-5112","561320"
"51-5113","561320"
"51-6000","561320"
"51-6011","561320"
"51-6021","561320"
"51-6031","561320"
"51-6040","561320"
"51-6050","561320"
"51-6060","561320"
"51-6062","561320"
"51-6063","561320"
"51-6064","561320"
"51-6090","561320"
"51-6091","561320"
"51-6099","561320"
"51-7000","561320"
"51-7040","561320"
"51-7041","561320"
"51-7042","561320"
"51-7099","561320"
"51-8000","561320"
"51-8031","561320"
"51-8090","561320"
"51-8099","561320"
"51-9000","561320"
"51-9010","561320"
"51-9011","561320"
"51-9012","561320"
"51-9020","561320"
"51-9021","561320"
"51-9022","561320"
"51-9023","561320"
"51-9030","561320"
"51-9031","561320"
"51-9032","561320"
"51-9041","561320"
"51-9051","561320"
"51-9061","561320"
"51-9071","561320"
"51-9080","561320"
"51-9082","561320"
"51-9111","561320"
"51-9120","561320"
"51-9123","561320"
"51-9124","561320"
"51-9141","561320"
"51-9151","561320"
"51-9160","561320"
"51-9161","561320"
"51-9162","561320"
"51-9190","561320"
"51-9191","561320"
"51-9192","561320"
"51-9195","561320"
"51-9196","561320"
"51-9197","561320"
"51-9198","561320"
"51-9199","561320"
"53-0000","561320"
"53-1000","561320"
"53-1047","561320"
"53-3000","561320"
"53-3030","561320"
"53-3031","561320"
"53-3032","561320"
"53-3033","561320"
"53-3050","561320"
"53-3052","561320"
"53-3053","561320"
"53-3099","561320"
"53-6000","561320"
"53-6021","561320"
"53-6030","561320"
"53-6031","561320"
"53-6099","561320"
"53-7000","561320"
"53-7011","561320"
"53-7021","561320"
"53-7051","561320"
"53-7060","561320"
"53-7061","561320"
"53-7062","561320"
"53-7063","561320"
"53-7064","561320"
"53-7065","561320"
"53-7081","561320"
"53-7121","561320"
"53-7199","561320"
"00-0000","561400"
"11-0000","561400"
"11-1000","561400"
"11-1011","561400"
"11-1021","561400"
"11-2000","561400"
"11-2011","561400"
"11-2020","561400"
"11-2021","561400"
"11-2022","561400"
"11-2033","561400"
"11-3000","561400"
"11-3010","561400"
"11-3012","561400"
"11-3013","561400"
"11-3021","561400"
"11-3031","561400"
"11-3061","561400"
"11-3071","561400"
"11-3121","561400"
"11-3131","561400"
"11-9000","561400"
"11-9111","561400"
"11-9199","561400"
"13-0000","561400"
"13-1000","561400"
"13-1020","561400"
"13-1030","561400"
"13-1031","561400"
"13-1041","561400"
"13-1051","561400"
"13-1070","561400"
"13-1071","561400"
"13-1080","561400"
"13-1082","561400"
"13-1111","561400"
"13-1121","561400"
"13-1131","561400"
"13-1141","561400"
"13-1151","561400"
"13-1161","561400"
"13-1199","561400"
"13-2000","561400"
"13-2011","561400"
"13-2041","561400"
"13-2050","561400"
"13-2051","561400"
"13-2054","561400"
"13-2061","561400"
"13-2070","561400"
"13-2071","561400"
"13-2072","561400"
"13-2099","561400"
"15-0000","561400"
"15-1200","561400"
"15-1210","561400"
"15-1211","561400"
"15-1212","561400"
"15-1230","561400"
"15-1231","561400"
"15-1232","561400"
"15-1240","561400"
"15-1241","561400"
"15-1242","561400"
"15-1243","561400"
"15-1244","561400"
"15-1250","561400"
"15-1251","561400"
"15-1252","561400"
"15-1253","561400"
"15-1254","561400"
"15-1255","561400"
"15-1299","561400"
"15-2000","561400"
"15-2031","561400"
"15-2051","561400"
"17-0000","561400"
"17-2000","561400"
"17-2061","561400"
"17-2070","561400"
"17-2072","561400"
"17-2141","561400"
"17-3000","561400"
"17-3020","561400"
"17-3031","561400"
"19-0000","561400"
"19-5000","561400"
"19-5011","561400"
"21-0000","561400"
"21-1000","561400"
"21-1010","561400"
"23-0000","561400"
"23-2000","561400"
"23-2011","561400"
"23-2090","561400"
"23-2093","561400"
"23-2099","561400"
"25-0000","561400"
"27-0000","561400"
"27-1000","561400"
"27-1010","561400"
"27-1011","561400"
"27-1020","561400"
"27-1024","561400"
"27-2000","561400"
"27-2010","561400"
"27-2012","561400"
"27-3000","561400"
"27-3031","561400"
"27-3040","561400"
"27-3041","561400"
"27-3042","561400"
"27-3043","561400"
"27-3090","561400"
"27-3092","561400"
"27-3099","561400"
"27-4030","561400"
"27-4031","561400"
"29-0000","561400"
"29-1000","561400"
"29-1141","561400"
"29-1171","561400"
"29-2000","561400"
"29-2050","561400"
"29-2052","561400"
"29-2072","561400"
"29-9000","561400"
"29-9021","561400"
"31-0000","561400"
"31-9000","561400"
"31-9090","561400"
"31-9094","561400"
"33-0000","561400"
"33-9000","561400"
"33-9021","561400"
"33-9030","561400"
"33-9032","561400"
"37-0000","561400"
"37-2000","561400"
"37-2010","561400"
"37-2011","561400"
"37-2012","561400"
"37-3000","561400"
"37-3011","561400"
"41-0000","561400"
"41-1000","561400"
"41-1011","561400"
"41-1012","561400"
"41-2000","561400"
"41-2020","561400"
"41-2021","561400"
"41-2031","561400"
"41-3000","561400"
"41-3031","561400"
"41-3091","561400"
"41-4000","561400"
"41-4011","561400"
"41-4012","561400"
"41-9000","561400"
"41-9031","561400"
"41-9041","561400"
"41-9090","561400"
"41-9099","561400"
"43-0000","561400"
"43-1000","561400"
"43-1011","561400"
"43-2000","561400"
"43-2011","561400"
"43-3000","561400"
"43-3011","561400"
"43-3021","561400"
"43-3031","561400"
"43-3051","561400"
"43-3099","561400"
"43-4000","561400"
"43-4041","561400"
"43-4051","561400"
"43-4071","561400"
"43-4111","561400"
"43-4131","561400"
"43-4151","561400"
"43-4161","561400"
"43-4171","561400"
"43-4181","561400"
"43-4199","561400"
"43-5000","561400"
"43-5030","561400"
"43-5032","561400"
"43-5061","561400"
"43-5071","561400"
"43-5111","561400"
"43-6000","561400"
"43-6011","561400"
"43-6012","561400"
"43-6013","561400"
"43-6014","561400"
"43-9000","561400"
"43-9020","561400"
"43-9021","561400"
"43-9022","561400"
"43-9051","561400"
"43-9061","561400"
"43-9071","561400"
"43-9081","561400"
"43-9199","561400"
"49-0000","561400"
"49-1000","561400"
"49-1011","561400"
"49-2000","561400"
"49-2011","561400"
"49-2020","561400"
"49-2022","561400"
"49-3000","561400"
"49-9000","561400"
"49-9040","561400"
"49-9041","561400"
"49-9050","561400"
"49-9052","561400"
"49-9071","561400"
