1243410164	20250512	202505	2025	2025.3616											CVL	RESIDENTS						CVL			1	040	040	04	1	1.0	6	1	6	-3.79008746355685	0								4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20250512223000	https://www.wflx.com/2025/05/12/more-than-30-people-displaced-by-multi-unit-fire-fort-pierce-apartment-complex/
1243410165	20250512	202505	2025	2025.3616											CVL	RESIDENTS						CVL			0	043	043	04	1	2.8	10	1	10	-4.6267087276551	0								4	Latakia, Al Ladhiqiyah, Syria	SY	SY02	26369	35.5148	35.7768	-2538325	4	Latakia, Al Ladhiqiyah, Syria	SY	SY02	26369	35.5148	35.7768	-2538325	20250512223000	https://syriauntold.com/2025/05/12/rateb-shabo-the-costal-massacres-caused-an-early-crack-in-the-building-of-a-national-state-after-the-assad-regime/
1243410166	20250512	202505	2025	2025.3616											CVL	RESIDENTS						CVL			1	043	043	04	1	2.8	10	1	10	-4.66926070038911	0								3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20250512223000	https://www.yahoo.com/news/horry-county-apartment-complex-residents-194848887.html
1243410167	20250512	202505	2025	2025.3616											CVL	TRAVELER						CVL			0	043	043	04	1	2.8	5	1	5	0.91623036649214	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250512223000	https://www.cruisehive.com/carnival-explains-what-happens-if-you-try-to-leave-after-boarding/173579
1243410168	20250512	202505	2025	2025.3616											CVL	HUNTER						CVL			0	138	138	13	3	-7.0	5	1	5	-1.86915887850468	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20250512223000	https://www.wellandtribune.ca/news/canada/gun-control-group-urges-pm-carney-to-ensure-timely-delivery-on-firearm-commitments/article_4dc4dd24-70f8-51d5-95cb-0421ac0dbeeb.html
1243410169	20250512	202505	2025	2025.3616											CVL	TOURIST						CVL			1	190	190	19	4	-10.0	5	1	5	-1.13268608414239	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250512223000	https://www.cbsnews.com/chicago/news/community-groups-prevent-teen-takeovers-chicago/
1243410170	20250512	202505	2025	2025.3616											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	2	1	2	4.51977401129944	0								4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	20250512223000	https://www.oireachtas.ie/en/press-centre/news-and-features/20250512-the-ceann-comhairle-and-the-next-generation-of-europeans/
1243410171	20250512	202505	2025	2025.3616											EDU	STUDENT						EDU			1	042	042	04	1	1.9	3	1	3	1.7167381974249	0								3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	20250512223000	https://urbanmilwaukee.com/2025/05/12/milwaukee-business-group-creates-500000-fund-for-mps/
1243410172	20250512	202505	2025	2025.3616											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	2	1	2	5.76323987538941	0								3	Berkshire County, Massachusetts, United States	US	USMA		42.3334	-73.2495	606928	3	Berkshire County, Massachusetts, United States	US	USMA		42.3334	-73.2495	606928	20250512223000	https://www.wamc.org/news/2025-05-12/monument-mountain-regional-high-school-to-host-berkshire-county-special-olympics-wednesday
1243410173	20250512	202505	2025	2025.3616											EDU	STUDENT						EDU			1	110	110	11	3	-2.0	3	1	3	1.7167381974249	0								3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	20250512223000	https://urbanmilwaukee.com/2025/05/12/milwaukee-business-group-creates-500000-fund-for-mps/
1243410174	20250512	202505	2025	2025.3616											EDU	STUDENT						EDU			1	190	190	19	4	-10.0	5	1	5	-7.24832214765101	0								3	Florida State University, Florida, United States	US	USFL		30.4408	-84.2918	305682	3	Florida State University, Florida, United States	US	USFL		30.4408	-84.2918	305682	20250512223000	https://www.fox13news.com/news/fsu-shooting-suspect-phoenix-ikner-released-from-hospital-faces-murder-charges
1243410175	20250512	202505	2025	2025.3616											EUR	EUROPE	EUR								1	051	051	05	1	3.4	3	1	3	2.03761755485894	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250512223000	https://setexasrecord.com/stories/671319291-greenberg-traurig-appoints-leading-antitrust-litigator-bill-katz-as-global-co-chair-of-antitrust-litigation-competition-regulation-practice
1243410176	20250512	202505	2025	2025.3616											EUR	EUROPEAN	EUR								0	190	190	19	4	-10.0	10	1	10	-6.81998413957176	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20250512223000	https://www.dreadcentral.com/editorials/520899/a-brief-history-of-the-running-zombie/
1243410177	20250512	202505	2025	2025.3616											GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	2	1	2	-3.92506690454951	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250512223000	https://www.stcatharinesstandard.ca/news/crime/a-secret-confession-chartered-flights-and-strip-searches-behind-the-scenes-of-the-girls-swarming/article_fa119dbe-b385-5a6d-bf07-928dfa10b551.html
1243410178	20250512	202505	2025	2025.3616											GBR	UNITED KINGDOM	GBR								0	112	112	11	3	-2.0	4	1	4	-5.56701030927835	0								4	Great Yarmouth, Norfolk, United Kingdom	UK	UKI9	154724	52.6333	1.75	-2597637	4	Great Yarmouth, Norfolk, United Kingdom	UK	UKI9	154724	52.6333	1.75	-2597637	20250512223000	https://slguardian.org/bulgarian-honeytrap-agents-in-russian-spy-ring-jailed-after-espionage-plot/
1243410179	20250512	202505	2025	2025.3616											GOV	GOVERNMENT						GOV			0	014	014	01	1	0.0	6	1	6	-1.07349298100744	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250512223000	https://www.timesleader.com/news/1697218/rite-aid-layoffs-state-to-host-online-meeting-to-support-affected-employees
1243410180	20250512	202505	2025	2025.3616											GOV	MINISTRY						GOV			0	020	020	02	1	3.0	6	1	6	-2.29885057471265	0								4	Sicamous, British Columbia, Canada	CA	CA02	12566	50.8333	-119	-573612	4	Sicamous, British Columbia, Canada	CA	CA02	12566	50.8333	-119	-573612	20250512223000	https://www.castanetkamloops.net/news/Salmon-Arm/549928/Splatsin-Kukpi7-hopes-to-reach-quick-resolution-to-end-R-W-Bruhn-Bridge-blockade
1243410181	20250512	202505	2025	2025.3616											GOV	ADMINISTRATION						GOV			1	020	020	02	1	3.0	6	1	6	-1.57977883096367	0								3	Charlestown, Massachusetts, United States	US	USMA	MA025	42.3779	-71.062	619308	3	Charlestown, Massachusetts, United States	US	USMA	MA025	42.3779	-71.062	619308	20250512223000	https://www.bostonglobe.com/2025/05/12/opinion/boston-safety-homicide-rate-josh-kraft-mayor-wu/
1243410182	20250512	202505	2025	2025.3616											GOV	DIPLOMAT						GOV			0	050	050	05	1	3.5	6	1	6	-0.8	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20250512223000	https://slguardian.org/trump-weighs-sanctions-relief-for-syria-amid-real-estate-and-mineral-deal-proposals/
1243410183	20250512	202505	2025	2025.3616											GOV	ADMINISTRATION						GOV			1	160	160	16	4	-4.0	6	1	6	-1.57977883096367	0								3	Downtown Crossing, Massachusetts, United States	US	USMA		42.3545	-71.0578	607003	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250512223000	https://www.bostonglobe.com/2025/05/12/opinion/boston-safety-homicide-rate-josh-kraft-mayor-wu/
1243410184	20250512	202505	2025	2025.3616											GOVCOP	GOVERNMENT						GOV	COP		0	112	112	11	3	-2.0	20	2	20	-7.19698661070249	0								4	Djibo, Region du Sahel, Burkina Faso	UV	UV90	154481	14.1012	-1.62793	-1717591	4	Djibo, Region du Sahel, Burkina Faso	UV	UV90	154481	14.1012	-1.62793	-1717591	20250512223000	https://www.winnipegfreepress.com/world/2025/05/12/more-than-100-killed-in-jihadi-attack-in-northern-burkina-faso
1243410185	20250512	202505	2025	2025.3616											GOVDEV	MINIST OF INFRASTRUCTURE						GOV	DEV		0	020	020	02	1	3.0	10	1	10	-0.32258064516129	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250512223000	https://www.cbc.ca/news/canada/sudbury/gogama-properties-province-1.7532859
1243410186	20250512	202505	2025	2025.3616											GOVLAB	GOVERNMENT						GOV	LAB		0	110	110	11	3	-2.0	3	1	3	1.09204368174727	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250512223000	https://www.carolinajournal.com/no-dems-back-house-bill-restricting-government-benefits-to-legal-residents/
1243410187	20250512	202505	2025	2025.3616											GRC	CORINTH	GRC								1	112	112	11	3	-2.0	10	1	10	-9.42857142857142	0								0								0								20250512223000	https://cbs6albany.com/news/local/minor-charged-with-aggravated-dwi-endangering-and-other-counts-after-sunday-morning-crash
1243410188	20250512	202505	2025	2025.3616											IDN	INDONESIA	IDN								1	180	180	18	4	-9.0	4	1	4	-3.99305555555556	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250512223000	https://www.yahoo.com/news/sanford-based-church-faces-another-215333729.html
1243410189	20250512	202505	2025	2025.3616											IND	RAJASTHAN	IND								1	036	036	03	1	4.0	2	1	2	0	0								4	Rajasthan, Sindh, Pakistan	PK	PK05	17848	26.8167	69.4917	6089686	4	Rajasthan, Sindh, Pakistan	PK	PK05	17848	26.8167	69.4917	6089686	20250512223000	https://island.lk/ipl-2025-to-resume-on-may-17-final-to-be-played-on-june-3/
1243410190	20250512	202505	2025	2025.3616											IND	NANDA DEVI	IND								0	0874	087	08	2	10.0	6	1	6	0.3062787136294	0								4	Nanda Devi, Uttaranchal, India	IN	IN39	70282	30.3833	79.9833	-2105586	4	Nanda Devi, Uttaranchal, India	IN	IN39	70282	30.3833	79.9833	-2105586	20250512223000	https://www.bostonglobe.com/2025/05/12/metro/bill-aitken-writer-india-obituary/
1243410191	20250512	202505	2025	2025.3616											IRLEDU	IRELAND	IRL					EDU			1	042	042	04	1	1.9	4	1	4	4.51977401129944	0								4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	20250512223000	https://www.oireachtas.ie/en/press-centre/news-and-features/20250512-the-ceann-comhairle-and-the-next-generation-of-europeans/
1243410192	20250512	202505	2025	2025.3616											ISR	ISRAELI	ISR								1	0841	084	08	2	7.0	1	1	1	-2.91666666666666	0								3	Tenafly, New Jersey, United States	US	USNJ	NJ003	40.9254	-73.9629	881127	3	Tenafly, New Jersey, United States	US	USNJ	NJ003	40.9254	-73.9629	881127	20250512223000	https://www.jewishtimes.com/hamas-releases-edan-alexander-last-living-american-hostage-to-israel/
1243410193	20250512	202505	2025	2025.3616											ISRLEG	ISRAELI	ISR					LEG			1	040	040	04	1	1.0	3	1	3	-0.8130081300813	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250512223000	https://www.jpost.com/opinion/article-853679
1243410194	20250512	202505	2025	2025.3616											ITA	ITALIAN	ITA								1	0841	084	08	2	7.0	4	1	4	-6.81998413957176	0								1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20250512223000	https://www.dreadcentral.com/editorials/520899/a-brief-history-of-the-running-zombie/
1243410195	20250512	202505	2025	2025.3616											ITA	ITALIAN	ITA								1	0841	084	08	2	7.0	6	1	6	-6.81998413957176	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20250512223000	https://www.dreadcentral.com/editorials/520899/a-brief-history-of-the-running-zombie/
1243410196	20250512	202505	2025	2025.3616											JUD	JUDGE						JUD			0	020	020	02	1	3.0	5	1	5	-5.68319226118501	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20250512223000	https://wlos.com/news/local/special-attorney-general-prosecutor-joins-probe-buncombe-county-pretrial-services-ryan-ricky-houston-lawsuit-malerie-crisp-north-carolina
1243410197	20250512	202505	2025	2025.3616											JUD	STATE SUPREME COURT						JUD			0	020	020	02	1	3.0	6	1	6	-1.35674381484437	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250512223000	https://www.carolinajournal.com/boliek-urges-nc-supreme-court-to-reject-stein-appeal-in-elections-board-case/
1243410198	20250512	202505	2025	2025.3616											JUD	CHIEF JUSTICE						JUD			0	190	190	19	4	-10.0	1	1	1	-3.69702434625789	0								3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	20250512223000	https://www.nysun.com/article/trump-and-his-inner-circle-are-entertaining-something-nuts-suspension-of-habeas-corpus-to-jump-start-deportations
1243410199	20250512	202505	2025	2025.3616											JUD	CHIEF JUSTICE						JUD			0	190	190	19	4	-10.0	2	1	2	-3.69702434625789	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	Pearl Harbor, Hawaii, United States	US	USHI		21.355	-157.972	363230	20250512223000	https://www.nysun.com/article/trump-and-his-inner-circle-are-entertaining-something-nuts-suspension-of-habeas-corpus-to-jump-start-deportations
1243410200	20250512	202505	2025	2025.3616											LAB	EMPLOYEE						LAB			1	046	046	04	1	7.0	17	1	10	0.3257328990228	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250512223000	https://www.yahoo.com/news/pa-department-labor-hold-meeting-201838465.html
1243410201	20250512	202505	2025	2025.3616											LEG	SENATE						LEG			1	010	010	01	1	0.0	10	1	10	-1.30718954248366	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250512223000	https://www.carolinajournal.com/house-bills-name-new-state-raptor-and-saltwater-reptile-expand-fishing-season/
1243410202	20250512	202505	2025	2025.3616											LEG	DELEGATE						LEG			1	036	036	03	1	4.0	6	1	6	1.90779014308426	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250512223000	https://www.finanznachrichten.de/nachrichten-2025-05/65379122-arcstone-us-corp-arcstone-securities-and-investment-corp-to-lead-day-one-finale-and-wine-reception-at-critical-minerals-institute-summit-iv-296.htm
1243410203	20250512	202505	2025	2025.3616											LEG	SENATOR						LEG			1	036	036	03	1	4.0	1	1	1	3.57142857142857	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250512223000	https://www.yahoo.com/news/danville-airport-receive-300k-federal-192235457.html
1243410204	20250512	202505	2025	2025.3616											LEG	SENATE						LEG			1	043	043	04	1	2.8	3	1	3	3.8135593220339	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250512223000	https://www.jdsupra.com/legalnews/trump-to-nominate-cfpb-nominee-to-4740089/
1243410205	20250512	202505	2025	2025.3616											LEG	SENATOR						LEG			1	084	084	08	2	7.0	1	1	1	3.57142857142857	0								3	Vermilion Regional Airport, Illinois, United States	US	USIL		40.1991	-87.6003	427199	3	Vermilion Regional Airport, Illinois, United States	US	USIL		40.1991	-87.6003	427199	20250512223000	https://www.yahoo.com/news/danville-airport-receive-300k-federal-192235457.html
1243410206	20250512	202505	2025	2025.3616											MED	WRITER						MED			1	036	036	03	1	4.0	3	1	3	2.54872563718141	0								4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20250512223000	https://www.cntraveler.com/story/modernist-travel-guide
1243410207	20250512	202505	2025	2025.3616											MED	COMMENTATOR						MED			0	130	130	13	3	-4.4	2	1	2	-2.66666666666667	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Qatar	QA	QA		25.5	51.25	QA	20250512223000	https://slguardian.org/trump-defends-qatars-400mn-jet-gift-amid-air-force-one-ethics-outcry/
1243410208	20250512	202505	2025	2025.3616											MED	COMMENTATOR						MED			0	130	130	13	3	-4.4	6	1	6	-2.66666666666667	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Saudi Arabia	SA	SA		25	45	SA	20250512223000	https://slguardian.org/trump-defends-qatars-400mn-jet-gift-amid-air-force-one-ethics-outcry/
1243410209	20250512	202505	2025	2025.3616											MED	MEDIA						MED			1	130	130	13	3	-4.4	1	1	1	2.18181818181818	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250512223000	https://www.hbook.com/story/acoustic-rooster-on-pbs-kids
1243410210	20250512	202505	2025	2025.3616											MEX	MEXICO	MEX								1	043	043	04	1	2.8	4	1	4	1.15606936416185	0								4	Guadalupe, Nuevo LeóX, Mexico	MX	MX19	20887	24.4458	-99.8206	6194824	4	Guadalupe, Nuevo LeóX, Mexico	MX	MX19	20887	24.4458	-99.8206	6194824	20250512223000	https://catholicphilly.com/2025/05/features/our-new-priests/with-marys-grace-and-guidance-new-priest-realizes-this-is-where-god-wants-me/
1243410211	20250512	202505	2025	2025.3616											MIL	MILITARY						MIL			1	190	190	19	4	-10.0	5	1	5	-0.63897763578275	0								3	Saratoga County, New York, United States	US	USNY		43.1001	-73.8496	974143	3	Saratoga County, New York, United States	US	USNY		43.1001	-73.8496	974143	20250512223000	https://www.benningtonbanner.com/local-news/presentation-on-captain-luther-m-wheeler-in-ballston-spa-june-11/article_cb3d807a-0524-4ceb-bff7-c6b171554b7a.html
1243410212	20250512	202505	2025	2025.3616											MUSHLH	BLACK RIVER	MUS					HLH			1	042	042	04	1	1.9	10	1	10	-4.56852791878173	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20250512223000	http://jamaica-star.com/article/news/20250512/14-hampton-school-students-hospitalised-st-elizabeth-bus-crash
1243410213	20250512	202505	2025	2025.3616											MYS	MALAYSIA	MYS								1	042	042	04	1	1.9	2	1	2	0.3062787136294	0								4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	4	Hindustan, India (general), India	IN	IN00	17857	28	76	-3414754	20250512223000	https://www.bostonglobe.com/2025/05/12/metro/bill-aitken-writer-india-obituary/
1243410214	20250512	202505	2025	2025.3616											PAK	PAKISTAN	PAK								1	020	020	02	1	3.0	5	1	5	-4.66531440162272	0								4	Bahawalpur, Punjab, Pakistan	PK	PK04	23670	30.0667	71.4333	-2755461	1	India	IN	IN		20	77	IN	20250512223000	https://www.newkerala.com/news/o/operation-sindoor-pak-begged-peace-indias-devastating-strikes-says-920
1243410215	20250512	202505	2025	2025.3616											PAK	PAKISTAN	PAK								1	036	036	03	1	4.0	4	1	4	0	0								4	Rajasthan, Sindh, Pakistan	PK	PK05	17848	26.8167	69.4917	6089686	4	Rajasthan, Sindh, Pakistan	PK	PK05	17848	26.8167	69.4917	6089686	20250512223000	https://island.lk/ipl-2025-to-resume-on-may-17-final-to-be-played-on-june-3/
